id,age,gender,race,driving_experience,education,income,credit_score,vehicle_ownership,vehicle_year,married,children,postal_code,annual_mileage,vehicle_type,speeding_violations,DUIs,past_accidents,outcome
72732,26-39,male,majority,10-19y,none,poverty,0.258655818,FALSE,before 2015,FALSE,TRUE,32765,8000,sedan,1,1,1,TRUE
858684,40-64,female,majority,20-29y,university,upper class,,TRUE,before 2015,TRUE,FALSE,10238,11000,sedan,2,0,2,FALSE
69924,26-39,male,minority,10-19y,none,poverty,0.161545369,FALSE,before 2015,FALSE,FALSE,10238,17000,sedan,2,0,2,TRUE
898179,65+,female,majority,30y+,high school,upper class,0.604100148,TRUE,before 2015,TRUE,TRUE,32765,8000,sedan,12,0,0,FALSE
494519,40-64,female,majority,0-9y,university,upper class,0.847388735,TRUE,after 2015,FALSE,TRUE,10238,13000,sedan,0,0,0,FALSE
930258,26-39,male,majority,10-19y,university,middle class,0.448383125,FALSE,after 2015,FALSE,FALSE,21217,14000,sedan,0,0,0,TRUE
900230,26-39,female,majority,10-19y,high school,middle class,0.536027186,FALSE,after 2015,TRUE,TRUE,32765,7000,sedan,3,2,0,FALSE
880893,26-39,female,majority,10-19y,high school,upper class,0.512042917,TRUE,before 2015,TRUE,TRUE,32765,,sedan,1,0,0,FALSE
512929,65+,male,majority,30y+,university,upper class,0.519868013,TRUE,after 2015,TRUE,TRUE,32765,5000,sedan,12,2,7,FALSE
24255,65+,male,majority,30y+,high school,upper class,0.622244913,TRUE,after 2015,TRUE,TRUE,10238,8000,sedan,4,0,4,FALSE
175117,40-64,female,majority,20-29y,university,upper class,0.416522228,TRUE,before 2015,FALSE,TRUE,10238,12000,sedan,1,1,1,FALSE
509213,65+,male,majority,20-29y,university,upper class,0.592298217,TRUE,after 2015,FALSE,TRUE,32765,,sedan,4,0,0,FALSE
30424,40-64,male,minority,20-29y,none,middle class,0.505390599,TRUE,before 2015,TRUE,TRUE,10238,7000,sedan,3,2,1,FALSE
576125,65+,male,majority,30y+,high school,upper class,,TRUE,before 2015,TRUE,TRUE,10238,12000,sedan,3,0,7,FALSE
449844,65+,female,majority,10-19y,university,upper class,,TRUE,before 2015,TRUE,TRUE,10238,9000,sedan,1,1,0,FALSE
849354,26-39,male,majority,10-19y,high school,working class,,TRUE,before 2015,TRUE,FALSE,32765,11000,sedan,1,1,0,FALSE
364544,26-39,male,majority,0-9y,high school,working class,0.391138306,TRUE,before 2015,FALSE,FALSE,10238,15000,sedan,0,0,0,TRUE
618802,26-39,male,majority,0-9y,high school,upper class,0.645273283,FALSE,before 2015,TRUE,TRUE,10238,11000,sedan,0,0,0,TRUE
408939,26-39,male,majority,10-19y,university,middle class,0.530259245,TRUE,after 2015,TRUE,TRUE,32765,9000,sedan,5,0,1,FALSE
940603,40-64,female,majority,20-29y,none,middle class,0.492410396,TRUE,before 2015,FALSE,TRUE,10238,12000,sedan,1,0,1,FALSE
354689,16-25,female,majority,0-9y,high school,working class,0.414584739,FALSE,after 2015,FALSE,FALSE,10238,12000,sedan,0,0,0,TRUE
740592,26-39,male,majority,10-19y,high school,middle class,0.444114048,TRUE,before 2015,FALSE,TRUE,10238,10000,sports car,2,0,0,FALSE
123150,65+,female,majority,30y+,university,upper class,0.543264417,TRUE,after 2015,TRUE,TRUE,10238,11000,sedan,4,2,1,FALSE
564890,40-64,female,majority,10-19y,none,working class,,TRUE,before 2015,FALSE,TRUE,32765,10000,sedan,2,1,1,FALSE
299429,26-39,female,majority,0-9y,university,upper class,,TRUE,after 2015,FALSE,TRUE,10238,,sedan,0,0,0,FALSE
949426,26-39,male,majority,10-19y,high school,middle class,0.522176911,TRUE,after 2015,TRUE,TRUE,10238,12000,sedan,0,0,0,FALSE
455304,40-64,male,majority,10-19y,high school,middle class,0.506211653,FALSE,before 2015,TRUE,FALSE,10238,11000,sedan,3,0,1,FALSE
513675,65+,male,majority,30y+,high school,upper class,0.648746787,TRUE,before 2015,TRUE,TRUE,32765,6000,sedan,13,6,3,FALSE
617387,26-39,male,majority,10-19y,high school,middle class,0.406995824,TRUE,before 2015,FALSE,FALSE,10238,16000,sedan,0,0,1,FALSE
436863,16-25,male,majority,0-9y,high school,working class,0.502286953,FALSE,before 2015,TRUE,FALSE,10238,12000,sedan,0,0,0,TRUE
227991,26-39,male,majority,0-9y,university,middle class,,FALSE,before 2015,FALSE,TRUE,21217,,sedan,0,0,0,TRUE
677307,26-39,female,majority,0-9y,high school,middle class,0.553265908,FALSE,before 2015,FALSE,TRUE,10238,11000,sedan,0,0,0,TRUE
5656,40-64,male,majority,20-29y,university,upper class,0.652157289,TRUE,after 2015,TRUE,TRUE,10238,,sedan,6,0,2,FALSE
818173,40-64,male,majority,20-29y,university,upper class,0.755759048,TRUE,after 2015,TRUE,TRUE,10238,12000,sedan,2,0,2,FALSE
62863,65+,male,majority,20-29y,university,upper class,0.500045987,TRUE,before 2015,TRUE,TRUE,10238,12000,sedan,2,0,6,FALSE
143410,40-64,female,majority,20-29y,university,middle class,0.599374921,FALSE,before 2015,FALSE,FALSE,10238,18000,sedan,0,0,2,FALSE
795527,26-39,female,majority,10-19y,high school,working class,0.364630036,FALSE,before 2015,TRUE,TRUE,32765,7000,sports car,1,0,0,TRUE
513598,40-64,male,majority,20-29y,university,upper class,0.605130344,TRUE,before 2015,TRUE,TRUE,10238,12000,sedan,3,0,2,FALSE
373533,65+,female,majority,20-29y,high school,upper class,,TRUE,before 2015,TRUE,TRUE,10238,12000,sedan,2,0,2,FALSE
121496,40-64,male,majority,0-9y,none,middle class,0.549198903,TRUE,after 2015,TRUE,TRUE,10238,7000,sedan,0,0,0,FALSE
368915,16-25,male,majority,0-9y,high school,working class,0.400584908,TRUE,before 2015,FALSE,FALSE,10238,15000,sedan,0,0,0,TRUE
309619,40-64,male,majority,10-19y,university,middle class,,FALSE,after 2015,TRUE,FALSE,10238,16000,sedan,1,2,0,TRUE
348146,26-39,female,majority,10-19y,none,poverty,0.256591275,FALSE,before 2015,FALSE,FALSE,10238,12000,sedan,0,0,2,TRUE
847312,26-39,male,majority,10-19y,university,upper class,0.680928917,TRUE,before 2015,TRUE,FALSE,10238,12000,sedan,1,2,1,FALSE
268799,26-39,male,majority,10-19y,high school,middle class,0.474197318,TRUE,before 2015,FALSE,TRUE,32765,9000,sedan,2,1,0,TRUE
440272,40-64,male,majority,20-29y,university,upper class,0.602763096,TRUE,before 2015,FALSE,TRUE,32765,10000,sedan,8,0,3,FALSE
196570,40-64,female,majority,10-19y,university,upper class,0.781953018,TRUE,after 2015,TRUE,TRUE,10238,16000,sedan,3,1,0,FALSE
402571,26-39,female,majority,10-19y,university,working class,,FALSE,before 2015,FALSE,TRUE,10238,13000,sedan,1,0,4,FALSE
463229,26-39,female,majority,10-19y,high school,poverty,0.427267879,FALSE,before 2015,TRUE,FALSE,92101,9000,sedan,1,0,0,TRUE
297854,40-64,male,majority,20-29y,high school,upper class,0.686714106,TRUE,before 2015,TRUE,TRUE,10238,10000,sedan,9,0,2,FALSE
975718,40-64,female,majority,0-9y,university,upper class,0.484014927,TRUE,after 2015,TRUE,TRUE,10238,10000,sedan,0,0,0,FALSE
488658,40-64,female,majority,20-29y,university,upper class,0.625787042,TRUE,before 2015,FALSE,TRUE,10238,13000,sedan,0,0,2,FALSE
320313,26-39,female,majority,10-19y,high school,upper class,0.595714958,TRUE,before 2015,TRUE,TRUE,10238,7000,sedan,2,0,2,FALSE
323129,40-64,male,majority,0-9y,high school,upper class,0.680913187,TRUE,after 2015,FALSE,TRUE,10238,11000,sedan,0,0,0,FALSE
642860,26-39,male,majority,10-19y,high school,working class,0.306551809,FALSE,before 2015,FALSE,FALSE,10238,18000,sedan,0,0,0,FALSE
445056,26-39,male,majority,10-19y,university,upper class,0.589379004,TRUE,before 2015,TRUE,TRUE,10238,9000,sedan,2,1,1,FALSE
531284,40-64,male,majority,20-29y,university,upper class,0.601625824,TRUE,before 2015,FALSE,TRUE,10238,,sedan,2,2,1,FALSE
662855,65+,female,majority,0-9y,university,upper class,0.656349884,TRUE,after 2015,TRUE,TRUE,10238,7000,sedan,0,0,0,FALSE
881496,26-39,female,majority,10-19y,none,middle class,0.615354069,TRUE,before 2015,TRUE,TRUE,10238,15000,sedan,0,0,1,FALSE
845655,65+,male,majority,30y+,university,upper class,0.651912363,TRUE,after 2015,TRUE,TRUE,10238,13000,sedan,5,1,6,FALSE
519751,16-25,male,minority,0-9y,none,poverty,0.29509068,FALSE,before 2015,FALSE,FALSE,92101,14000,sedan,0,0,0,TRUE
745325,65+,female,majority,0-9y,high school,upper class,0.611265257,TRUE,after 2015,TRUE,TRUE,10238,,sedan,0,0,0,FALSE
518073,40-64,male,majority,20-29y,university,upper class,0.474629432,FALSE,after 2015,TRUE,TRUE,10238,7000,sedan,8,0,7,FALSE
214281,26-39,male,majority,10-19y,none,poverty,0.095387094,TRUE,before 2015,FALSE,FALSE,10238,15000,sedan,2,1,2,TRUE
828111,16-25,male,majority,0-9y,none,poverty,0.413817067,TRUE,before 2015,FALSE,TRUE,10238,10000,sedan,0,0,0,TRUE
466025,65+,female,majority,30y+,high school,upper class,0.680985254,TRUE,after 2015,TRUE,TRUE,10238,12000,sedan,3,1,6,FALSE
639084,26-39,male,majority,0-9y,university,upper class,0.676478385,TRUE,before 2015,FALSE,TRUE,32765,13000,sedan,0,0,0,FALSE
461923,26-39,male,majority,10-19y,university,working class,,FALSE,before 2015,TRUE,FALSE,10238,15000,sedan,1,0,1,FALSE
897135,26-39,male,majority,0-9y,high school,middle class,0.403384627,FALSE,before 2015,TRUE,TRUE,10238,9000,sedan,0,0,0,TRUE
235726,26-39,female,majority,0-9y,university,upper class,0.704003124,TRUE,after 2015,TRUE,TRUE,32765,10000,sedan,0,0,0,FALSE
682225,26-39,male,majority,0-9y,university,upper class,0.57354107,TRUE,before 2015,TRUE,TRUE,32765,9000,sedan,0,0,0,FALSE
396326,40-64,male,majority,20-29y,none,middle class,0.487944021,TRUE,before 2015,FALSE,TRUE,10238,11000,sedan,5,0,4,FALSE
866306,16-25,female,majority,0-9y,none,poverty,,TRUE,before 2015,TRUE,TRUE,32765,8000,sedan,0,0,0,FALSE
155779,40-64,female,majority,20-29y,none,working class,,TRUE,before 2015,TRUE,TRUE,10238,10000,sedan,3,0,0,FALSE
869862,40-64,male,majority,20-29y,high school,upper class,0.681998112,FALSE,before 2015,TRUE,TRUE,32765,6000,sedan,11,1,2,TRUE
947354,40-64,female,minority,20-29y,high school,working class,0.436520236,TRUE,before 2015,FALSE,TRUE,10238,15000,sedan,3,0,2,FALSE
370253,65+,female,minority,20-29y,high school,upper class,0.671924925,TRUE,after 2015,TRUE,TRUE,10238,10000,sedan,2,1,5,FALSE
672542,65+,male,majority,20-29y,university,upper class,0.472141244,TRUE,before 2015,TRUE,TRUE,10238,11000,sedan,3,0,1,FALSE
823828,40-64,female,majority,20-29y,high school,working class,0.525059111,FALSE,before 2015,TRUE,TRUE,10238,10000,sedan,0,0,1,FALSE
36065,16-25,male,majority,0-9y,none,poverty,0.449014125,TRUE,before 2015,FALSE,TRUE,10238,14000,sedan,0,0,0,FALSE
80718,26-39,male,majority,10-19y,university,upper class,0.62279492,TRUE,after 2015,TRUE,TRUE,10238,,sedan,1,0,2,FALSE
825288,40-64,male,majority,10-19y,university,upper class,0.960818828,TRUE,after 2015,FALSE,TRUE,10238,10000,sedan,1,0,1,FALSE
414572,40-64,female,majority,20-29y,high school,upper class,0.570279014,TRUE,before 2015,TRUE,TRUE,10238,10000,sedan,3,0,4,FALSE
24396,26-39,female,majority,10-19y,high school,poverty,0.414461867,FALSE,before 2015,TRUE,TRUE,10238,10000,sedan,3,0,1,FALSE
329598,26-39,female,minority,0-9y,none,middle class,,FALSE,before 2015,TRUE,FALSE,10238,14000,sedan,0,0,0,TRUE
603341,65+,male,majority,30y+,high school,upper class,0.606002525,TRUE,before 2015,FALSE,TRUE,10238,,sedan,2,0,4,FALSE
220700,16-25,male,minority,0-9y,none,poverty,0.295614718,FALSE,before 2015,FALSE,TRUE,32765,9000,sports car,0,0,0,TRUE
447863,16-25,male,majority,0-9y,high school,middle class,,FALSE,after 2015,FALSE,TRUE,32765,12000,sedan,0,0,0,FALSE
962434,26-39,male,majority,10-19y,high school,upper class,0.601273367,TRUE,before 2015,TRUE,TRUE,10238,10000,sedan,1,0,2,FALSE
634006,26-39,male,majority,10-19y,university,upper class,0.646708359,FALSE,after 2015,TRUE,FALSE,32765,11000,sedan,6,0,1,FALSE
245523,40-64,female,majority,10-19y,none,working class,0.331564066,TRUE,before 2015,TRUE,TRUE,32765,12000,sedan,3,1,1,FALSE
556806,65+,male,majority,0-9y,high school,upper class,0.473606116,TRUE,after 2015,TRUE,TRUE,92101,12000,sedan,0,0,0,TRUE
136795,26-39,male,majority,10-19y,university,upper class,0.698005396,TRUE,before 2015,TRUE,TRUE,21217,12000,sedan,2,0,0,TRUE
745014,16-25,female,majority,0-9y,high school,poverty,0.449398879,FALSE,before 2015,FALSE,FALSE,10238,17000,sedan,0,0,0,TRUE
361686,65+,male,majority,20-29y,university,upper class,0.593557021,TRUE,after 2015,TRUE,TRUE,10238,9000,sedan,1,1,4,FALSE
180465,40-64,male,majority,20-29y,university,upper class,0.546952809,TRUE,before 2015,TRUE,TRUE,10238,15000,sedan,3,4,5,TRUE
15409,65+,female,majority,30y+,university,upper class,0.664787413,TRUE,before 2015,FALSE,TRUE,10238,11000,sedan,2,0,3,FALSE
645283,16-25,female,majority,0-9y,none,poverty,0.393030439,FALSE,before 2015,FALSE,FALSE,10238,16000,sedan,0,0,0,TRUE
746172,16-25,female,majority,0-9y,high school,working class,0.31044395,TRUE,before 2015,FALSE,TRUE,10238,13000,sedan,0,0,0,TRUE
284609,26-39,female,majority,10-19y,university,middle class,0.629040794,TRUE,before 2015,FALSE,FALSE,10238,17000,sedan,0,0,0,FALSE
787173,40-64,male,majority,20-29y,none,middle class,0.594994262,TRUE,before 2015,TRUE,TRUE,10238,12000,sedan,3,0,4,FALSE
324523,16-25,male,majority,0-9y,none,working class,0.413682295,FALSE,before 2015,FALSE,TRUE,32765,,sedan,0,0,0,TRUE
946168,26-39,male,majority,0-9y,university,middle class,0.56680176,TRUE,before 2015,FALSE,TRUE,10238,13000,sedan,0,0,0,FALSE
164865,16-25,male,majority,0-9y,none,poverty,0.557410104,FALSE,before 2015,FALSE,FALSE,10238,16000,sedan,0,0,0,TRUE
584870,26-39,male,majority,10-19y,high school,middle class,0.596017882,TRUE,before 2015,FALSE,TRUE,10238,9000,sedan,0,0,1,FALSE
592444,16-25,female,majority,0-9y,none,poverty,0.565314136,TRUE,before 2015,FALSE,TRUE,10238,10000,sedan,0,0,0,FALSE
780408,26-39,male,minority,0-9y,high school,poverty,0.307808718,FALSE,before 2015,TRUE,FALSE,32765,,sedan,0,0,0,TRUE
313409,40-64,female,majority,20-29y,university,upper class,0.672009527,TRUE,after 2015,TRUE,FALSE,10238,13000,sedan,0,0,0,FALSE
600015,65+,male,majority,10-19y,university,upper class,0.524280712,TRUE,after 2015,TRUE,FALSE,10238,9000,sedan,2,0,1,FALSE
449608,65+,female,majority,10-19y,high school,middle class,0.463053588,TRUE,after 2015,FALSE,TRUE,10238,14000,sedan,0,0,0,FALSE
392143,65+,male,majority,20-29y,high school,upper class,0.614042454,FALSE,before 2015,FALSE,FALSE,10238,13000,sedan,4,0,1,FALSE
508287,65+,male,majority,20-29y,university,upper class,0.645359199,TRUE,before 2015,TRUE,TRUE,10238,13000,sedan,4,3,0,FALSE
102757,65+,female,minority,10-19y,none,upper class,0.685409045,TRUE,after 2015,TRUE,TRUE,10238,11000,sedan,1,0,0,FALSE
426769,26-39,male,majority,10-19y,university,upper class,0.667022619,TRUE,before 2015,TRUE,TRUE,10238,14000,sedan,2,0,2,FALSE
319786,16-25,male,majority,0-9y,university,upper class,0.608265696,TRUE,before 2015,TRUE,FALSE,10238,13000,sedan,0,0,0,TRUE
472257,40-64,male,majority,20-29y,university,upper class,0.721640291,TRUE,after 2015,TRUE,TRUE,10238,11000,sedan,2,0,5,FALSE
614120,40-64,male,majority,20-29y,university,upper class,0.45967499,FALSE,before 2015,FALSE,TRUE,10238,13000,sports car,0,3,1,FALSE
455627,40-64,male,majority,0-9y,none,middle class,0.490067807,TRUE,after 2015,FALSE,TRUE,92101,,sedan,0,0,0,FALSE
886751,40-64,male,majority,0-9y,none,middle class,0.541709841,TRUE,before 2015,TRUE,TRUE,32765,7000,sedan,0,0,0,TRUE
424339,16-25,female,majority,0-9y,none,poverty,,FALSE,before 2015,FALSE,FALSE,32765,11000,sedan,0,0,0,TRUE
954045,16-25,male,majority,0-9y,university,working class,0.470192815,FALSE,before 2015,FALSE,TRUE,10238,9000,sedan,0,0,0,TRUE
539780,40-64,male,majority,20-29y,university,upper class,0.580619534,TRUE,after 2015,TRUE,TRUE,32765,7000,sedan,12,1,3,FALSE
458428,26-39,female,majority,10-19y,high school,upper class,0.824605513,TRUE,after 2015,FALSE,FALSE,10238,14000,sedan,1,0,1,FALSE
237986,16-25,female,majority,0-9y,high school,poverty,0.286624177,FALSE,before 2015,FALSE,FALSE,10238,16000,sedan,0,0,0,TRUE
448925,26-39,female,majority,0-9y,none,poverty,,FALSE,before 2015,FALSE,TRUE,10238,17000,sedan,0,0,0,FALSE
140311,16-25,female,majority,0-9y,high school,working class,0.510541614,FALSE,before 2015,FALSE,FALSE,10238,12000,sedan,0,0,0,TRUE
67509,26-39,male,majority,10-19y,university,upper class,,TRUE,before 2015,TRUE,TRUE,10238,,sedan,1,0,2,FALSE
757295,16-25,male,majority,0-9y,high school,upper class,0.617278122,TRUE,after 2015,TRUE,TRUE,32765,10000,sedan,0,0,0,TRUE
2654,16-25,male,majority,0-9y,high school,poverty,0.226620419,FALSE,before 2015,FALSE,TRUE,10238,12000,sedan,0,0,0,TRUE
125456,40-64,female,minority,20-29y,high school,upper class,0.485409611,FALSE,after 2015,TRUE,TRUE,10238,9000,sedan,2,1,3,FALSE
510231,26-39,female,majority,10-19y,high school,working class,0.384640372,FALSE,before 2015,FALSE,TRUE,10238,11000,sedan,0,0,1,FALSE
123705,40-64,female,minority,20-29y,high school,upper class,0.561058809,TRUE,before 2015,FALSE,TRUE,10238,14000,sedan,3,0,1,FALSE
252060,26-39,male,majority,10-19y,university,upper class,0.503567024,TRUE,before 2015,TRUE,TRUE,10238,9000,sedan,5,0,2,FALSE
683736,26-39,female,majority,10-19y,high school,working class,0.440017077,TRUE,before 2015,TRUE,TRUE,10238,14000,sedan,0,0,1,FALSE
40343,65+,male,majority,10-19y,high school,upper class,0.64585848,TRUE,after 2015,TRUE,TRUE,92101,11000,sedan,2,0,0,FALSE
750098,40-64,female,minority,20-29y,university,upper class,0.694622339,TRUE,before 2015,TRUE,TRUE,10238,9000,sedan,4,2,1,FALSE
837247,16-25,male,majority,0-9y,none,working class,0.367391515,TRUE,before 2015,TRUE,TRUE,10238,11000,sedan,0,0,0,FALSE
999976,40-64,female,majority,10-19y,high school,middle class,0.470946363,TRUE,before 2015,TRUE,TRUE,10238,9000,sedan,0,0,1,FALSE
935123,65+,male,majority,30y+,high school,upper class,0.678029099,TRUE,before 2015,TRUE,TRUE,32765,12000,sedan,11,1,1,FALSE
345979,65+,male,majority,30y+,university,upper class,0.567420446,FALSE,after 2015,TRUE,TRUE,10238,9000,sedan,5,1,7,FALSE
278816,26-39,male,minority,10-19y,none,upper class,0.469669542,TRUE,before 2015,TRUE,FALSE,32765,8000,sedan,6,0,2,FALSE
457341,40-64,female,minority,20-29y,university,upper class,0.623096553,TRUE,before 2015,TRUE,TRUE,10238,8000,sedan,3,2,4,FALSE
845448,40-64,male,majority,0-9y,high school,upper class,0.678011516,FALSE,after 2015,TRUE,TRUE,32765,11000,sedan,0,0,0,TRUE
303039,16-25,female,majority,0-9y,high school,middle class,0.653377412,TRUE,after 2015,FALSE,TRUE,10238,12000,sedan,0,0,0,FALSE
782130,65+,male,majority,10-19y,high school,upper class,0.483884865,TRUE,before 2015,TRUE,TRUE,32765,8000,sedan,5,1,0,FALSE
347755,65+,male,minority,0-9y,university,upper class,0.681442242,TRUE,after 2015,TRUE,TRUE,10238,9000,sedan,0,0,0,FALSE
12333,40-64,male,majority,20-29y,university,upper class,0.584162066,TRUE,before 2015,TRUE,FALSE,10238,11000,sedan,4,0,0,FALSE
763764,65+,male,majority,30y+,university,upper class,0.596859969,TRUE,before 2015,TRUE,FALSE,10238,15000,sedan,2,0,2,FALSE
655511,16-25,female,majority,0-9y,none,poverty,0.377267939,FALSE,before 2015,TRUE,TRUE,10238,11000,sedan,0,0,0,TRUE
885622,40-64,male,majority,20-29y,university,upper class,0.408776432,TRUE,after 2015,TRUE,TRUE,10238,10000,sedan,1,0,4,FALSE
328664,26-39,male,majority,0-9y,high school,working class,0.366209841,FALSE,before 2015,FALSE,FALSE,32765,10000,sedan,0,0,0,TRUE
606142,40-64,male,majority,10-19y,high school,middle class,0.509437253,TRUE,after 2015,TRUE,TRUE,32765,8000,sedan,2,0,2,FALSE
206134,26-39,male,majority,0-9y,high school,middle class,0.613389692,FALSE,before 2015,FALSE,FALSE,10238,12000,sedan,0,0,0,TRUE
195959,40-64,male,majority,10-19y,university,upper class,0.674971897,TRUE,after 2015,TRUE,TRUE,92101,12000,sedan,2,0,0,FALSE
647122,26-39,male,majority,10-19y,university,upper class,0.612681443,FALSE,after 2015,FALSE,FALSE,10238,13000,sedan,3,0,1,TRUE
55396,26-39,female,majority,0-9y,none,working class,0.527505736,FALSE,before 2015,FALSE,FALSE,32765,15000,sedan,0,0,0,TRUE
349851,26-39,male,majority,10-19y,university,middle class,0.403873867,TRUE,after 2015,FALSE,TRUE,10238,15000,sedan,1,0,0,FALSE
329801,40-64,male,majority,10-19y,university,upper class,0.652263231,TRUE,after 2015,FALSE,TRUE,32765,9000,sedan,3,1,1,FALSE
890672,65+,male,majority,10-19y,university,upper class,0.6320719,TRUE,before 2015,FALSE,TRUE,10238,11000,sedan,3,0,2,FALSE
25825,16-25,male,majority,0-9y,none,poverty,,FALSE,before 2015,FALSE,TRUE,10238,15000,sedan,0,0,0,TRUE
273676,40-64,female,majority,20-29y,university,upper class,0.708858946,TRUE,before 2015,TRUE,TRUE,10238,9000,sedan,2,2,1,FALSE
573910,40-64,male,majority,20-29y,university,upper class,0.610745214,FALSE,before 2015,TRUE,TRUE,92101,10000,sedan,10,0,2,FALSE
242100,65+,female,majority,30y+,university,upper class,0.470902194,TRUE,after 2015,FALSE,TRUE,10238,10000,sedan,2,0,1,FALSE
587145,40-64,male,majority,20-29y,high school,upper class,0.663727272,TRUE,after 2015,FALSE,TRUE,10238,15000,sedan,5,0,3,FALSE
273939,65+,male,majority,20-29y,high school,upper class,0.671358557,TRUE,after 2015,TRUE,TRUE,32765,6000,sedan,8,1,2,FALSE
905593,16-25,female,majority,0-9y,university,working class,0.535757559,TRUE,before 2015,FALSE,TRUE,32765,11000,sedan,0,0,0,TRUE
545992,26-39,male,majority,10-19y,high school,upper class,0.660933309,TRUE,before 2015,TRUE,FALSE,10238,9000,sedan,2,0,3,FALSE
969562,26-39,male,majority,10-19y,high school,working class,0.215883085,TRUE,before 2015,TRUE,TRUE,32765,10000,sedan,4,0,1,FALSE
363787,40-64,male,majority,20-29y,none,working class,0.524029374,TRUE,before 2015,FALSE,FALSE,32765,14000,sedan,4,0,1,FALSE
416920,65+,male,majority,30y+,university,upper class,0.58467141,TRUE,after 2015,TRUE,TRUE,32765,11000,sedan,13,1,3,FALSE
664716,40-64,female,majority,20-29y,high school,upper class,0.473609569,TRUE,after 2015,TRUE,TRUE,10238,9000,sedan,2,0,2,FALSE
906950,40-64,male,minority,10-19y,university,upper class,0.506408637,FALSE,after 2015,TRUE,TRUE,10238,11000,sedan,3,0,2,FALSE
344660,26-39,male,majority,10-19y,university,middle class,0.502144711,TRUE,before 2015,FALSE,FALSE,32765,13000,sedan,4,0,3,TRUE
129882,16-25,female,majority,0-9y,high school,middle class,0.409577789,TRUE,after 2015,FALSE,FALSE,10238,12000,sedan,0,0,0,FALSE
851428,40-64,female,majority,10-19y,high school,working class,0.277810449,FALSE,before 2015,FALSE,TRUE,10238,12000,sedan,0,0,2,TRUE
766789,26-39,female,majority,10-19y,high school,working class,0.661653671,TRUE,before 2015,FALSE,TRUE,92101,12000,sedan,1,0,0,FALSE
534886,65+,female,majority,30y+,high school,upper class,0.588888906,TRUE,before 2015,TRUE,TRUE,10238,12000,sedan,2,0,2,FALSE
791078,26-39,male,minority,10-19y,university,upper class,0.575837803,TRUE,after 2015,FALSE,TRUE,10238,14000,sedan,1,0,0,FALSE
924520,26-39,female,majority,0-9y,high school,upper class,0.751997124,TRUE,before 2015,FALSE,TRUE,32765,9000,sedan,0,0,0,FALSE
449811,26-39,male,majority,10-19y,high school,middle class,,TRUE,after 2015,FALSE,TRUE,10238,13000,sedan,1,0,0,FALSE
435122,65+,male,majority,30y+,university,upper class,0.611525564,TRUE,before 2015,TRUE,TRUE,10238,10000,sedan,6,1,9,FALSE
102844,40-64,female,majority,0-9y,high school,middle class,0.648761777,TRUE,before 2015,TRUE,TRUE,32765,9000,sedan,0,0,0,FALSE
9863,40-64,male,majority,20-29y,high school,upper class,0.722184591,TRUE,after 2015,FALSE,FALSE,10238,15000,sedan,2,2,1,FALSE
592668,16-25,female,majority,0-9y,high school,working class,0.298340532,TRUE,before 2015,FALSE,FALSE,10238,15000,sedan,0,0,0,TRUE
457936,40-64,female,majority,20-29y,high school,middle class,0.394313159,FALSE,before 2015,TRUE,TRUE,32765,12000,sedan,2,1,2,FALSE
384974,40-64,male,majority,20-29y,university,middle class,0.501018003,FALSE,before 2015,TRUE,TRUE,10238,8000,sedan,1,0,3,FALSE
933410,65+,female,majority,30y+,high school,middle class,0.669510965,TRUE,before 2015,TRUE,TRUE,10238,12000,sedan,3,0,1,FALSE
297690,26-39,female,majority,10-19y,high school,working class,0.508326852,FALSE,before 2015,TRUE,TRUE,10238,9000,sedan,2,0,0,FALSE
280096,40-64,male,majority,10-19y,high school,upper class,0.730309867,TRUE,after 2015,FALSE,TRUE,10238,,sedan,0,0,2,FALSE
512035,40-64,female,majority,20-29y,high school,working class,0.450363459,FALSE,before 2015,FALSE,FALSE,32765,7000,sedan,2,0,0,FALSE
518188,26-39,female,majority,0-9y,none,middle class,0.437422631,TRUE,after 2015,TRUE,TRUE,32765,12000,sedan,0,0,0,FALSE
942224,40-64,female,majority,20-29y,none,middle class,0.561701883,TRUE,before 2015,FALSE,TRUE,10238,13000,sedan,0,0,0,FALSE
347653,40-64,male,majority,20-29y,university,upper class,0.466903554,TRUE,after 2015,FALSE,TRUE,32765,11000,sedan,5,3,3,FALSE
978369,26-39,male,majority,0-9y,university,working class,0.277330465,FALSE,before 2015,FALSE,TRUE,32765,12000,sedan,0,0,0,TRUE
290516,65+,female,majority,20-29y,none,upper class,0.673661265,TRUE,before 2015,TRUE,TRUE,32765,10000,sedan,1,0,1,FALSE
430766,16-25,female,majority,0-9y,high school,poverty,0.290769672,TRUE,before 2015,FALSE,TRUE,92101,14000,sedan,0,0,0,TRUE
212303,65+,male,majority,30y+,high school,upper class,0.708687838,TRUE,before 2015,FALSE,TRUE,10238,12000,sedan,1,1,7,FALSE
753838,40-64,male,majority,10-19y,none,upper class,0.504753983,TRUE,before 2015,FALSE,TRUE,10238,10000,sedan,0,0,0,FALSE
754299,16-25,female,majority,0-9y,none,poverty,,TRUE,before 2015,FALSE,FALSE,10238,,sedan,0,0,0,TRUE
872973,40-64,male,majority,20-29y,university,upper class,0.674117303,TRUE,after 2015,TRUE,FALSE,10238,13000,sedan,1,1,1,FALSE
